Length (ft),Height (ft),Speed (mph),Inversions,Type_Label_Encoded,Design_Label_Encoded,Status_Label_Encoded,Make_Label_Encoded,Opened_Year,Opened_Month,Opened_Day
452.8,44.3,31.1,0.0,0,4,1,191,2000,1,1
630.9333333333333,44.3,31.1,0.0,0,4,2,191,1976,1,1
795.0666666666666,44.3,31.1,0.0,0,4,2,191,1998,1,1
685.6,44.3,31.1,0.0,0,4,2,191,1985,1,1
702.4666666666667,44.3,26.233333333333334,0.0,0,4,1,191,1976,4,3
372.4333333333333,44.3,28.366666666666667,0.0,0,4,4,191,1982,1,1
534.6999999999999,44.3,24.400000000000002,0.0,0,4,2,191,1974,5,4
675.7666666666667,44.3,35.4,0.0,0,4,2,191,1971,1,1
534.6999999999999,44.3,24.400000000000002,0.0,0,4,2,191,1975,3,15
783.0333333333333,44.3,35.4,0.0,0,4,2,191,2001,1,1
452.8,44.3,35.6,0.0,0,4,1,191,2009,1,1
682.2333333333333,44.3,34.4,0.0,0,4,3,191,1982,4,23
534.6999999999999,44.3,24.400000000000002,0.0,0,4,2,191,1977,3,15
647.8666666666667,56.53333333333333,45.36666666666667,0.0,0,4,3,191,1981,1,1
556.4333333333333,50.666666666666664,24.333333333333332,0.0,0,4,3,166,1980,1,1
783.3333333333333,85.1,52.6,0.0,1,4,3,165,1964,1,1
783.0,9.0,22.299999999999997,0.0,0,4,2,235,2000,1,1
622.1666666666666,9.0,19.9,0.0,0,4,2,235,2009,3,28
590.3333333333333,9.0,20.5,0.0,0,4,2,235,2019,7,27
764.4666666666667,9.0,25.3,0.0,0,4,1,235,2020,1,1
589.4666666666667,16.066666666666663,24.9,0.0,0,4,1,209,2020,1,1
967.8,42.7,21.733333333333334,0.0,0,6,1,227,2007,3,1
783.4666666666667,120.0,38.0,0.0,0,7,1,184,2022,1,21
809.3,53.0,31.0,0.0,0,4,1,79,2013,3,6
682.1,120.0,38.0,0.0,0,7,1,184,2016,5,28
935.0,100.0,53.0,3.0,0,4,1,181,2016,5,30
682.1,120.0,38.0,0.0,0,7,1,184,2017,5,27
783.4666666666667,120.0,38.0,0.0,0,7,1,184,2017,5,20
900.0,56.900000000000006,30.0,0.0,0,4,1,45,2004,8,1
935.0,78.8,60.0,4.0,0,4,1,169,1999,5,8
935.0,79.0,40.0,3.0,0,4,2,227,1996,5,10
935.0,116.5,47.0,3.0,0,4,1,227,1991,5,11
900.0,72.4,46.6,0.0,1,4,1,86,2010,7,1
652.9,21.900000000000006,20.73333333333333,0.0,0,4,1,244,1987,1,1
532.0666666666667,49.233333333333334,31.333333333333332,0.0,0,4,1,129,1998,4,17
454.23333333333335,95.0,42.0,0.0,0,4,1,129,2004,5,29
815.8666666666667,100.0,47.86666666666667,0.0,0,4,1,129,2007,5,11
532.6,89.96666666666667,29.6,0.0,0,4,4,256,2014,8,16
301.8666666666667,16.1,38.7,0.0,0,4,1,45,1998,5,23
918.7,52.5,33.43333333333333,0.0,0,4,1,122,2003,1,1
764.4666666666667,78.8,42.3,0.0,0,4,1,254,2004,12,1
343.33333333333337,66.66666666666667,45.333333333333336,0.0,0,4,2,6,1970,1,1
681.3333333333333,43.8,27.333333333333332,0.0,0,4,2,166,1995,1,1
544.9666666666666,49.766666666666666,37.333333333333336,0.0,0,4,1,166,2000,7,1
833.3333333333333,71.0,45.0,0.0,1,4,1,256,1980,3,1
229.7,19.9,29.300000000000004,0.0,0,4,3,218,2008,1,1
679.1,27.9,21.7,0.0,0,4,1,227,1993,4,4
685.6,52.5,34.0,0.0,0,4,2,191,1983,1,1
789.4,119.76666666666665,50.333333333333336,2.0,0,4,3,139,1979,5,26
588.1,34.49999999999999,31.46666666666667,0.0,0,4,2,191,1972,1,1
588.1,41.599999999999994,24.400000000000002,0.0,0,4,2,191,1978,1,1
716.7666666666667,44.3,27.4,0.0,0,4,3,191,1981,1,1
859.5666666666667,56.86666666666666,31.1,0.0,0,4,2,191,1985,1,1
472.4333333333333,58.53333333333333,43.666666666666664,0.0,0,4,2,191,1985,1,1
482.20000000000005,55.8,45.36666666666667,0.0,0,4,3,191,2003,1,1
472.4333333333333,38.333333333333336,24.400000000000002,0.0,0,4,2,191,1982,1,1
277.6,13.433333333333337,29.266666666666666,0.0,0,4,1,191,2015,1,1
806.0333333333333,78.73333333333333,32.96666666666667,0.0,0,4,1,191,1989,1,1
192.5,14.966666666666661,23.26666666666667,0.0,0,4,0,191,2016,1,1
783.3333333333333,51.333333333333336,52.6,0.0,1,4,3,152,1965,1,1
229.7,14.799999999999997,17.9,0.0,0,4,1,68,2005,5,3
647.8666666666667,55.8,45.36666666666667,0.0,0,4,3,189,1973,1,1
317.00000000000006,9.5,13.7,0.0,0,4,1,250,2016,1,1
679.1,32.83333333333334,23.966666666666665,0.0,0,4,1,221,1999,1,1
760.0999999999999,51.8,35.0,0.0,0,4,2,129,2004,3,20
262.5,13.0,29.6,0.0,0,4,3,244,2013,12,20
630.9,23.566666666666663,20.433333333333337,0.0,0,4,1,254,2018,1,1
389.3333333333333,40.43333333333334,32.33333333333333,0.0,0,4,1,244,2012,6,1
480.1333333333333,25.533333333333324,24.633333333333333,0.0,0,4,1,46,2022,5,1
674.0666666666667,32.43333333333333,25.93333333333333,0.0,0,4,3,154,2017,1,1
935.0,126.3,62.1,5.000000000000001,0,4,1,227,2021,1,1
656.2,17.799999999999997,12.3,0.0,0,4,1,24,2011,7,1
590.5666666666667,88.63333333333333,29.6,0.0,0,4,3,244,2003,7,30
588.3333333333333,27.26666666666666,21.766666666666666,0.0,0,4,1,88,2006,1,1
692.2666666666667,31.766666666666666,25.83333333333333,0.0,0,4,3,116,2008,1,1
363.06666666666666,21.400000000000006,24.833333333333332,0.0,0,4,3,88,2012,1,1
354.3666666666667,26.299999999999997,24.9,0.0,0,4,3,251,2007,1,1
409.03333333333336,24.799999999999997,24.9,0.0,0,4,3,251,2011,1,1
459.3333333333333,22.46666666666666,21.966666666666665,0.0,0,4,3,251,2007,1,1
312.8,21.300000000000004,20.333333333333332,0.0,0,4,3,251,2009,1,1
493.23333333333335,24.799999999999997,24.9,0.0,0,4,1,251,2012,1,1
599.6333333333333,56.96666666666667,32.333333333333336,0.0,0,4,4,256,2003,1,1
421.0666666666667,21.29999999999999,20.333333333333332,0.0,0,4,3,251,2012,1,1
393.70000000000005,21.400000000000006,24.833333333333332,0.0,0,4,3,88,2016,1,1
454.9666666666667,22.96666666666667,24.466666666666665,0.0,0,4,1,88,2012,1,1
390.4333333333334,34.66666666666667,25.46666666666667,0.0,0,4,1,251,2008,1,1
426.5,26.400000000000006,25.93333333333333,0.0,0,4,1,237,2017,1,1
312.80000000000007,20.233333333333334,25.666666666666664,0.0,0,4,1,90,2015,1,1
267.8,12.899999999999999,25.3,0.0,0,4,1,237,2019,1,1
779.9333333333333,32.5,27.3,0.0,0,4,1,18,2020,1,1
365.1333333333333,21.633333333333333,23.900000000000002,0.0,0,4,1,90,2021,1,1
289.8,9.799999999999997,15.5,0.0,0,4,1,116,2007,1,1
600.4,30.53333333333333,20.96666666666667,0.0,0,4,1,246,2019,4,25
692.2666666666667,49.266666666666666,27.199999999999996,0.0,0,4,1,189,2002,7,14
984.3,32.8,31.699999999999996,0.0,0,4,3,139,1986,1,1
413.83333333333337,55.8,45.36666666666667,0.0,0,4,3,189,1983,1,1
462.56666666666666,99.69999999999999,32.4,0.0,0,4,3,256,1988,1,1
392.6333333333333,55.8,45.36666666666667,0.0,0,4,3,189,1997,1,1
456.29999999999995,38.96666666666667,33.733333333333334,0.0,0,4,4,194,1996,1,1
404.66666666666663,99.69999999999999,29.6,0.0,0,4,3,256,1979,6,7
631.1999999999999,45.733333333333334,30.266666666666666,0.0,0,4,3,26,1999,8,28
350.2,99.69999999999999,27.366666666666664,0.0,0,4,3,256,1982,1,1
599.6333333333333,56.96666666666667,32.333333333333336,0.0,0,4,4,256,2005,1,1
390.4333333333334,24.799999999999997,22.133333333333333,0.0,0,4,1,251,2007,1,1
737.1333333333333,34.53333333333333,30.799999999999997,0.0,0,4,1,26,2008,1,1
313.53333333333336,32.800000000000004,26.633333333333333,0.0,0,4,3,238,2006,1,1
353.23333333333335,26.200000000000003,22.400000000000002,0.0,0,4,1,90,2014,1,1
421.0666666666667,28.766666666666666,24.23333333333333,0.0,0,4,3,250,2016,1,1
757.8666666666667,45.9,30.1,0.0,0,4,1,227,2006,7,9
581.8,40.53333333333333,34.4,0.0,0,4,1,254,2018,4,27
295.3,9.5,13.7,0.0,0,4,1,250,2015,1,1
317.00000000000006,9.5,13.7,0.0,0,4,1,250,2017,1,1
625.7333333333333,23.866666666666667,22.299999999999997,0.0,0,4,1,46,2020,1,1
625.7333333333333,23.866666666666667,22.299999999999997,0.0,0,4,1,46,2024,1,1
672.6,62.03333333333333,38.93333333333333,0.0,0,4,5,227,2024,1,1
276.7,11.333333333333336,17.000000000000004,0.0,0,4,1,246,2022,1,1
578.4666666666667,32.800000000000004,22.76666666666667,0.0,0,4,1,256,2019,9,13
623.3,39.3,28.733333333333334,0.0,0,4,3,163,2001,1,1
837.0,111.6,54.1,0.0,1,4,1,132,2016,8,18
837.0,109.6,56.5,1.0,1,4,1,132,2015,8,16
837.0,106.0,55.2,1.0,1,4,1,132,2015,6,13
837.0,106.0,55.2,1.0,1,4,1,132,2016,4,16
770.6333333333333,108.3,54.1,0.0,1,4,1,132,2015,7,9
837.0,107.6,54.93333333333334,0.0,1,4,1,132,2017,4,16
770.6333333333333,108.3,54.1,0.0,1,4,1,132,2018,8,8
574.1666666666666,23.53333333333333,19.833333333333336,0.0,0,4,3,235,2015,1,1
769.9,41.46666666666667,15.5,0.0,0,6,1,233,2014,1,1
423.2333333333333,42.7,28.5,0.0,0,4,1,227,1997,1,1
716.6666666666666,52.0,52.6,0.0,1,4,3,165,1955,1,1
737.1333333333333,36.56666666666666,38.666666666666664,0.0,0,4,1,26,2006,1,1
603.6999999999999,26.066666666666663,21.966666666666665,0.0,0,4,3,26,2006,1,1
603.6999999999999,17.0,20.099999999999998,0.0,0,4,3,26,2010,1,1
604.7333333333333,44.733333333333334,32.56666666666667,0.0,0,4,1,170,2014,1,1
354.16666666666663,55.8,45.36666666666667,0.0,0,4,3,211,1955,1,1
421.26666666666665,26.299999999999997,22.4,0.0,0,4,2,256,1992,1,1
222.90000000000003,41.866666666666674,28.0,0.0,0,4,1,186,2018,5,22
336.66666666666663,52.0,45.333333333333336,0.0,0,4,2,6,1977,1,1
679.1,27.9,21.7,0.0,0,4,1,227,1998,5,19
484.3666666666667,99.69999999999999,29.6,0.0,0,4,3,256,1952,1,1
574.1,26.200000000000003,17.4,0.0,0,4,1,244,2016,1,1
659.5,131.3,64.9,3.0,0,4,1,79,2015,5,30
833.3333333333333,69.33333333333333,49.333333333333336,0.0,1,4,1,104,1992,1,1
827.8333333333333,50.5,19.0,0.0,0,2,1,129,2021,9,30
448.3666666666667,54.13333333333334,25.633333333333333,0.0,0,4,1,218,2018,9,15
360.9,12.5,15.5,0.0,0,4,1,26,2024,1,1
772.1,42.7,29.1,0.0,0,4,1,244,2015,7,17
693.3,28.43333333333333,24.433333333333334,0.0,0,4,1,256,2022,5,1
378.4333333333333,48.96666666666667,52.8,0.0,0,4,1,104,2013,5,4
686.8,78.7,37.3,0.0,0,4,1,255,2018,4,21
450.6,42.7,28.5,0.0,0,4,1,227,1991,1,1
433.5,55.8,45.36666666666667,0.0,0,4,3,189,1988,4,17
393.69999999999993,14.799999999999997,19.4,0.0,0,4,3,59,2000,1,1
393.7,12.100000000000001,13.399999999999999,0.0,0,4,3,72,2005,4,1
577.5333333333333,43.8,28.266666666666666,0.0,0,4,2,166,1985,1,1
944.9,33.0,29.066666666666666,0.0,0,4,3,109,1992,1,1
885.8666666666667,49.3,28.0,0.0,0,4,1,135,2017,4,8
652.9,26.9,18.6,0.0,0,4,1,186,2019,12,6
229.56666666666666,35.63333333333334,24.9,0.0,0,4,1,148,2020,12,25
661.5,48.233333333333334,31.699999999999996,0.0,0,4,1,254,2019,4,4
935.0,122.0,52.0,5.000000000000001,0,4,2,227,1989,1,1
328.1,19.700000000000003,45.1,0.0,0,4,1,79,2017,5,25
197.5,10.799999999999997,16.2,0.0,0,4,0,254,1997,1,1
765.5666666666666,78.7,46.6,2.0,0,4,2,104,2005,4,23
866.1,39.4,28.6,0.0,0,4,3,129,1993,1,1
738.2,72.2,36.0,0.0,0,4,5,227,2024,1,1
935.0,98.4,55.9,4.0,0,4,1,79,2013,7,10
452.8,12.300000000000004,34.0,0.0,0,4,2,186,2000,1,1
722.0,137.8,53.0,1.0,0,4,1,191,1999,1,1
524.9666666666667,91.9,48.53333333333333,1.0,0,4,2,191,1985,1,1
344.4,64.3,41.0,1.0,0,4,2,191,1985,1,1
344.4,64.3,41.0,1.0,0,4,2,191,1990,1,1
396.9,65.53333333333333,49.666666666666664,1.0,0,4,2,191,2006,7,1
596.1333333333333,92.73333333333333,47.266666666666666,1.0,0,4,2,191,1988,1,1
690.1333333333333,113.30000000000001,53.93333333333333,1.0,0,4,3,191,2003,2,9
685.4666666666667,113.30000000000001,55.36666666666667,1.0,0,4,3,191,1992,1,1
737.4666666666667,171.59999999999997,59.766666666666666,0.0,0,4,1,33,2015,7,1
749.1333333333333,164.0,64.6,6.0,0,2,1,30,2000,4,1
300.73333333333335,101.7,52.8,0.0,0,4,1,104,2008,3,1
499.9666666666667,48.33333333333333,38.666666666666664,0.0,0,4,1,33,2000,1,1
728.3,48.6,26.0,0.0,0,2,1,227,2002,12,26
837.0,47.0,35.0,0.0,1,4,1,85,2019,4,28
833.3333333333333,96.0,47.3,0.0,1,4,1,86,2006,5,6
604.7333333333333,49.2,39.8,0.0,0,4,1,104,2019,12,21
400.0,57.166666666666664,27.133333333333333,0.0,0,4,2,67,1995,1,1
426.5,31.200000000000003,13.400000000000002,0.0,0,4,3,67,1998,1,1
415.5666666666666,26.699999999999996,18.133333333333333,0.0,0,4,1,67,2004,1,1
652.9,26.299999999999997,22.4,0.0,0,4,2,254,1976,1,1
545.7,34.333333333333336,24.833333333333332,0.0,0,4,1,102,2018,2,24
761.5666666666666,20.53333333333334,19.9,0.0,0,4,2,235,2002,3,1
347.6666666666667,21.733333333333334,18.466666666666665,0.0,0,4,1,58,1994,1,1
555.6,44.33333333333333,32.03333333333333,0.0,0,4,1,146,1997,6,27
392.6333333333333,15.233333333333334,22.766666666666666,0.0,0,4,1,244,1997,1,1
426.6666666666667,38.333333333333336,32.8,0.0,0,4,3,14,1984,1,1
653.3,31.5,28.6,0.0,0,4,3,144,1992,1,1
433.9333333333334,10.999999999999993,28.4,0.0,0,4,3,6,2001,6,2
442.93333333333334,33.36666666666667,28.03333333333333,0.0,0,4,1,144,2001,1,1
185.0,6.999999999999993,27.566666666666663,0.0,0,4,3,144,1998,1,1
286.6666666666667,12.999999999999993,38.13333333333333,0.0,0,4,2,6,1979,2,10
463.33333333333337,49.33333333333333,27.466666666666665,0.0,0,4,3,14,1962,1,1
833.3333333333333,82.26666666666667,55.833333333333336,0.0,1,4,0,229,1977,3,10
221.66666666666669,28.400000000000006,33.733333333333334,0.0,0,4,3,234,2003,2,2
463.33333333333337,38.33333333333333,30.0,0.0,0,4,3,6,1964,1,1
433.9333333333334,38.333333333333336,30.266666666666666,0.0,0,4,3,14,1952,1,1
353.0,38.33333333333333,27.96666666666667,0.0,0,4,3,6,2007,1,1
456.43333333333334,41.36666666666667,44.333333333333336,0.0,0,4,3,160,1952,1,1
683.3333333333334,41.33333333333333,39.0,0.0,1,4,3,256,1946,1,1
533.6666666666666,41.8,26.866666666666667,0.0,0,4,2,144,2015,1,1
450.0,45.0,19.03333333333333,0.0,0,4,3,50,2021,9,1
687.9333333333333,41.06666666666666,23.9,0.0,0,4,2,119,1957,1,1
519.4666666666667,46.03333333333333,31.099999999999998,0.0,0,4,1,119,2015,1,1
185.20000000000005,20.36666666666666,30.266666666666666,0.0,0,4,3,144,1947,1,1
616.6666666666666,31.333333333333336,39.0,0.0,1,4,3,256,1949,1,1
433.9333333333334,38.33333333333333,30.266666666666666,0.0,0,4,3,6,1950,1,1
574.2666666666667,32.6,31.799999999999997,0.0,0,4,2,6,1994,1,1
484.3666666666667,99.69999999999999,29.6,0.0,0,4,3,256,1959,1,1
574.1666666666666,21.633333333333333,21.500000000000004,0.0,0,4,3,234,2017,1,1
360.9,37.8,17.666666666666668,0.0,0,4,1,59,2010,1,1
574.2,29.5,18.6,0.0,0,4,1,244,2011,1,1
666.6666666666666,74.16666666666667,40.0,0.0,1,4,1,256,1928,1,1
750.0,14.000000000000007,25.666666666666664,0.0,1,4,3,256,1948,1,1
393.70000000000005,48.6,26.0,0.0,0,2,1,227,2003,3,22
708.7,27.9,21.8,0.0,0,4,1,98,2016,2,13
664.6,17.999999999999993,29.633333333333333,0.0,0,4,3,144,1995,1,1
693.3333333333334,37.733333333333334,21.933333333333334,0.0,0,4,2,221,1998,1,1
393.73333333333335,50.333333333333336,43.93333333333334,0.0,0,4,3,221,1998,3,1
591.8,24.5,23.5,0.0,0,4,1,201,2023,11,4
591.8,39.0,26.93333333333333,0.0,0,4,1,201,2023,11,5
363.9,22.933333333333337,26.9,0.0,0,4,1,256,2004,4,1
417.76666666666665,22.9,27.933333333333334,0.0,0,4,1,256,2002,5,10
591.6333333333333,55.53333333333333,42.93333333333334,0.0,0,4,1,194,2008,3,20
443.9,24.333333333333336,24.1,0.0,0,4,1,194,2008,3,1
361.90000000000003,12.866666666666667,25.666666666666664,0.0,0,4,1,186,2017,3,25
452.8,12.300000000000004,25.3,0.0,0,4,1,186,2015,4,25
652.9,26.299999999999997,22.4,0.0,0,4,1,254,1985,1,1
631.1999999999999,31.400000000000006,22.4,0.0,0,4,3,37,2001,1,1
324.1333333333333,37.7,44.333333333333336,0.0,0,4,3,166,2003,6,6
500.0,95.0,35.0,0.0,1,4,3,256,1925,7,4
860.5333333333333,95.0,50.0,1.0,0,5,3,221,1984,4,22
833.3333333333333,55.0,40.0,0.0,1,4,1,56,1992,1,1
722.0,137.8,53.0,1.0,0,4,2,191,1977,1,1
722.0,137.8,53.0,1.0,0,4,2,191,1987,1,1
534.2333333333333,42.6,30.133333333333333,0.0,0,4,1,68,2018,3,19
731.6333333333333,124.0,49.7,4.0,0,2,1,116,2010,10,1
767.7,53.8,34.2,0.0,0,4,1,151,2020,7,18
783.3333333333334,40.0,35.766666666666666,0.0,1,4,2,256,2000,1,1
465.9,82.0,37.3,0.0,0,7,1,104,2007,4,27
293.50000000000006,32.4,28.300000000000004,0.0,0,4,3,133,1992,7,11
176.5,10.799999999999997,12.3,0.0,0,4,1,170,2017,4,7
448.33333333333337,36.1,41.0,1.0,0,4,2,166,1995,1,1
552.2666666666667,36.1,41.0,1.0,0,4,2,166,2005,1,1
722.8333333333333,40.0,29.1,0.0,0,4,1,244,2002,1,1
954.7,126.63333333333333,54.0,4.0,0,4,1,95,2015,3,18
498.7,86.9,49.7,0.0,0,4,3,254,2007,7,1
101.69999999999999,5.199999999999996,18.833333333333332,0.0,0,4,1,256,2024,3,23
101.69999999999999,5.199999999999996,39.733333333333334,0.0,0,4,1,256,2023,4,28
535.8666666666667,32.56666666666666,34.4,0.0,0,4,1,256,2023,4,28
516.4,37.43333333333332,32.833333333333336,0.0,0,4,1,256,2021,7,1
633.3333333333334,65.66666666666667,40.666666666666664,0.0,1,4,3,256,1929,5,16
276.7,11.333333333333336,17.2,0.0,0,4,1,248,2022,1,1
652.9,19.700000000000003,19.9,0.0,0,4,1,254,2001,4,19
393.70000000000005,6.999999999999993,21.599999999999998,0.0,0,1,3,193,1998,1,1
801.6333333333332,164.0,70.2,0.0,0,4,1,104,2021,5,8
833.3333333333333,109.3,49.7,5.000000000000001,0,2,1,227,1998,5,1
516.4,37.43333333333334,33.03333333333333,0.0,0,4,1,256,2016,7,1
771.0666666666667,49.3,28.0,0.0,0,4,1,135,1996,1,1
792.8333333333333,64.0,37.3,2.0,0,4,2,227,1987,5,1
437.4666666666667,32.733333333333334,35.63333333333333,0.0,0,4,1,194,2003,1,1
628.1,146.53333333333333,52.03333333333333,0.0,0,4,1,67,2009,8,1
767.7333333333333,36.1,37.7,1.0,0,4,1,166,2005,2,7
568.7,134.5,64.0,1.0,0,4,1,30,2011,4,16
952.5,149.0,65.0,7.0,0,4,1,30,2000,6,1
427.6333333333333,37.8,43.5,0.0,0,4,1,129,2018,1,1
704.3,91.9,49.1,0.0,0,4,1,129,2021,6,12
807.1,100.0,52.0,3.0,0,4,1,79,2014,12,19
710.8666666666667,36.5,27.96666666666667,0.0,0,4,2,91,2019,5,25
365.20000000000005,12.866666666666667,41.9,0.0,0,4,1,186,2013,5,29
189.99999999999994,51.0,40.36666666666667,0.0,0,4,1,186,2020,5,25
412.4666666666667,31.6,25.266666666666666,0.0,0,4,3,58,1998,1,1
711.9,46.7,33.2,0.0,0,4,1,244,2002,1,1
984.3,29.5,29.633333333333333,0.0,0,4,1,244,2002,2,20
833.3333333333333,117.8,54.9,4.0,0,2,1,227,2006,4,1
954.7,143.0,60.0,7.0,0,4,1,30,1993,4,20
833.3333333333333,109.3,49.7,5.000000000000001,0,2,1,227,2001,6,16
679.1,27.9,21.7,0.0,0,4,2,227,1993,7,1
632.6666666666667,45.9,24.9,0.0,0,4,1,72,2016,5,14
710.5,65.6,34.2,0.0,0,6,1,227,2007,4,28
724.0333333333333,52.400000000000006,35.266666666666666,0.0,0,4,1,139,1982,1,1
678.5,19.83333333333333,31.099999999999998,0.0,0,4,3,139,1984,1,1
724.0333333333333,52.400000000000006,35.266666666666666,0.0,0,4,1,139,1977,1,1
377.20000000000005,39.3,28.0,0.0,0,4,1,139,1993,12,1
341.0666666666667,77.7,43.46666666666667,0.0,0,4,1,256,2005,12,1
652.9,26.299999999999997,22.4,0.0,0,4,2,254,1972,1,1
652.9,19.700000000000003,19.9,0.0,0,4,1,254,1993,1,1
197.5,10.799999999999997,16.2,0.0,0,4,1,254,1999,1,1
539.1666666666666,26.299999999999997,22.4,0.0,0,4,3,254,1986,1,1
571.9333333333334,57.4,35.4,0.0,0,4,2,254,1992,3,20
912.1,28.799999999999997,21.8,0.0,0,4,1,189,1991,4,20
593.8333333333334,26.5,25.5,0.0,0,4,1,186,2018,8,1
810.4,30.0,20.0,0.0,0,4,1,254,2015,2,28
197.5,10.799999999999997,16.2,0.0,0,4,4,254,1979,1,1
681.3333333333334,52.833333333333336,36.46666666666667,0.0,0,4,1,199,1992,3,18
447.56666666666666,53.166666666666664,40.0,0.0,0,4,1,135,2015,5,23
312.8,99.69999999999999,29.6,0.0,0,4,3,256,2004,5,20
751.9666666666667,81.16666666666666,86.66666666666667,0.0,0,4,5,72,2024,1,1
466.9666666666667,125.0,39.5,0.0,1,0,3,256,1937,1,1
359.76666666666665,75.46666666666667,40.3,0.0,0,4,1,116,2015,8,16
393.70000000000005,66.6,32.9,1.0,0,2,1,116,2018,1,1
722.9000000000001,92.43333333333334,45.166666666666664,3.0,0,4,1,95,2015,1,1
541.2666666666667,93.0,52.0,2.0,0,4,2,191,1986,1,1
545.7,36.099999999999994,24.833333333333332,0.0,0,4,1,227,1993,1,1
740.1666666666666,73.60000000000001,45.53333333333333,1.0,0,4,2,191,1980,1,1
344.4,64.3,48.233333333333334,1.0,0,4,3,191,1993,1,1
533.3333333333334,60.0,44.333333333333336,0.0,1,4,3,123,1908,1,1
583.3333333333334,60.0,47.666666666666664,0.0,1,4,3,123,1905,1,1
935.0,118.1,62.1,4.0,0,4,1,129,2018,7,5
212.2,196.8,83.9,1.0,0,4,1,184,2020,1,1
393.70000000000005,60.0,32.0,0.0,0,0,1,104,1986,1,1
611.3666666666667,35.63333333333334,24.5,1.0,0,4,4,102,2019,4,23
500.0,41.0,18.333333333333336,0.0,1,4,4,256,1902,6,2
583.3333333333334,76.83333333333333,30.0,0.0,1,4,3,213,1912,1,1
935.0,131.3,59.0,3.0,0,4,1,227,2017,7,1
802.7666666666667,38.63333333333333,24.933333333333334,0.0,0,4,2,129,1987,1,1
833.3333333333333,63.0,48.33333333333333,0.0,1,4,1,159,1930,6,8
903.6666666666666,99.0,59.0,0.0,1,4,1,56,2000,5,6
823.5,229.60000000000002,73.9,0.0,0,2,1,104,2021,2,3
262.5,13.0,21.166666666666664,0.0,0,4,3,244,2007,1,1
269.46666666666664,22.46666666666666,21.133333333333333,0.0,0,4,2,254,1995,1,1
442.9,19.700000000000003,21.3,0.0,0,4,1,122,2005,1,1
452.8,12.300000000000004,32.766666666666666,0.0,0,4,1,186,2011,1,1
548.9666666666667,33.36666666666667,25.566666666666666,0.0,0,4,5,186,2024,1,1
761.5,105.0,49.7,0.0,1,4,1,132,2022,12,2
717.4,51.4,32.13333333333333,0.0,0,4,1,227,1995,1,1
780.8,79.4,37.3,0.0,0,4,1,227,2021,7,14
345.4666666666667,44.900000000000006,23.733333333333334,0.0,0,4,1,170,2005,10,19
500.0,71.0,35.0,0.0,1,4,3,223,1927,7,2
749.1666666666667,111.0,52.03333333333333,5.000000000000001,0,2,2,30,2004,1,1
666.6666666666666,65.66666666666667,44.0,0.0,1,4,3,256,1920,5,22
576.3333333333334,82.0,40.4,0.0,0,4,1,163,2017,6,17
664.9,55.8,46.6,0.0,0,4,1,227,2023,6,3
506.3333333333333,69.0,22.133333333333333,0.0,0,4,2,104,1997,1,1
506.3333333333333,69.0,22.133333333333333,0.0,0,4,2,104,1993,1,1
521.6333333333333,85.3,43.2,0.0,0,4,3,139,1990,9,1
628.5333333333333,94.5,44.666666666666664,4.0,0,4,5,244,2023,10,1
837.0,91.6,51.1,0.0,1,4,1,86,2000,5,13
666.6666666666666,71.0,28.333333333333336,0.0,1,4,3,256,1913,7,4
365.20000000000005,28.766666666666673,73.0,0.0,0,4,1,181,2016,6,13
531.3666666666667,32.5,22.4,0.0,0,4,1,116,2023,1,1
349.9666666666667,31.93333333333333,55.0,0.0,0,4,1,45,2014,5,24
635.0,56.0,45.0,1.0,0,4,2,11,1978,7,18
635.0,56.0,45.0,1.0,0,4,2,11,1978,5,23
739.4,131.2,57.333333333333336,1.0,0,4,1,104,2021,12,22
935.0,108.3,52.8,10.0,0,4,4,104,2019,3,20
820.2,101.8,52.8,0.0,0,4,1,104,2017,7,6
749.1666666666667,108.3,49.7,4.0,0,2,1,26,2014,1,1
627.6,86.66666666666666,44.03333333333333,0.0,0,4,1,244,2018,12,1
652.9,26.299999999999997,22.4,0.0,0,4,1,254,1976,1,1
262.5,13.0,21.133333333333336,0.0,0,4,1,244,2021,1,1
833.3333333333333,59.0,41.666666666666664,0.0,1,4,1,152,1961,1,1
677.6,64.0,32.86666666666667,0.0,0,4,5,6,2024,1,1
412.4666666666667,26.86666666666666,25.266666666666666,0.0,0,4,3,59,2003,1,1
433.9333333333334,38.33333333333333,30.266666666666666,0.0,0,4,3,6,2019,5,25
795.1,47.099999999999994,28.03333333333333,0.0,0,4,1,146,1996,1,1
556.4333333333333,37.7,31.099999999999998,0.0,0,4,3,146,1976,1,1
656.2,164.0,62.1,0.0,0,2,3,104,1998,7,18
543.5333333333333,92.06666666666666,29.6,0.0,0,4,3,254,1977,6,1
984.3,23.0,24.9,0.0,0,4,1,254,2000,5,1
686.8000000000001,50.9,24.2,0.0,0,6,1,79,2021,11,12
565.4333333333334,147.7,49.7,0.0,0,4,1,254,1987,4,18
399.1,80.4,47.8,1.0,0,4,2,191,1980,1,1
452.8,31.200000000000003,11.2,0.0,0,4,1,194,1998,1,1
659.5333333333333,46.5,29.2,0.0,0,4,1,144,1959,1,1
280.0,15.0,31.799999999999997,0.0,0,4,3,6,1952,1,1
513.3333333333334,34.0,30.0,0.0,0,4,4,6,1950,1,1
499.9666666666667,109.33333333333334,50.96666666666667,0.0,0,4,1,6,1993,1,1
